,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
829,1.0,244.9,0.1,0.0,0.0,0.26,2019-04-16 00:37:41
830,1.1,244.3,1.0,0.0,0.0,0.26,2019-04-16 00:39:42
831,1.1,243.9,1.1,0.0,0.0,0.26,2019-04-16 00:40:41
832,1.1,243.5,1.1,0.0,0.0,0.26,2019-04-16 00:41:42
833,1.1,244.0,0.6,0.0,0.0,0.26,2019-04-16 00:42:42
834,1.0,243.9,0.3,0.0,0.0,0.26,2019-04-16 00:43:42
835,1.0,243.9,0.5,0.0,0.0,0.26,2019-04-16 00:44:41
836,1.0,242.7,2.2,0.0,0.0,0.26,2019-04-16 00:45:41
837,0.9,243.2,0.6,0.0,0.0,0.78,2019-04-16 00:46:41
838,0.9,243.5,0.6,0.0,0.0,0.82,2019-04-16 00:47:41
839,0.7,243.2,0.6,0.0,0.0,0.83,2019-04-16 00:48:41
840,0.7,243.2,0.7,0.0,0.0,0.83,2019-04-16 00:49:41
841,0.7,243.6,1.0,0.0,0.0,0.83,2019-04-16 00:50:42
842,0.7,243.8,0.3,0.0,0.0,0.83,2019-04-16 00:51:42
843,0.7,244.4,-1.5,0.0,0.0,0.82,2019-04-16 00:52:41
844,0.7,243.9,-1.1,0.0,0.0,0.82,2019-04-16 00:53:42
845,0.7,244.1,-1.0,0.0,0.0,0.82,2019-04-16 00:54:41
846,0.7,244.1,-1.0,0.0,0.0,0.82,2019-04-16 00:55:42
847,0.7,243.8,0.6,0.0,0.0,0.82,2019-04-16 00:56:41
848,0.7,243.7,0.9,0.0,0.0,0.82,2019-04-16 00:57:42
849,0.7,243.7,0.9,0.0,0.0,0.82,2019-04-16 00:58:42
850,0.7,244.6,-1.1,0.0,0.0,0.82,2019-04-16 00:59:41
851,0.7,244.8,-1.3,0.0,0.0,0.81,2019-04-16 01:00:42
852,0.8,245.4,-1.3,0.0,0.0,0.72,2019-04-16 01:01:40
853,0.7,244.2,1.2,0.0,0.0,0.82,2019-04-16 01:02:41
854,0.7,244.6,0.6,0.0,0.0,0.82,2019-04-16 01:03:42
855,0.7,244.9,0.7,0.0,0.0,0.82,2019-04-16 01:04:42
856,0.7,244.4,0.5,0.0,0.0,0.82,2019-04-16 01:05:42
857,0.7,244.0,1.3,0.0,0.0,0.81,2019-04-16 01:06:41
858,0.7,244.4,1.0,0.0,0.0,0.81,2019-04-16 01:07:41
859,0.7,245.2,-1.0,0.0,0.0,0.82,2019-04-16 01:08:41
860,0.8,245.5,-1.0,0.0,0.0,0.82,2019-04-16 01:09:42
861,0.8,244.6,2.0,0.0,0.0,0.82,2019-04-16 01:10:42
862,0.8,244.2,1.4,0.0,0.0,0.81,2019-04-16 01:11:41
863,0.8,244.1,0.8,0.0,0.0,0.8,2019-04-16 01:12:41
864,0.8,244.5,-1.0,0.0,0.0,0.8,2019-04-16 01:13:42
865,0.8,244.3,1.1,0.0,0.0,0.79,2019-04-16 01:14:41
866,0.8,244.9,-1.1,0.0,0.0,0.79,2019-04-16 01:15:42
867,0.8,244.6,1.0,0.0,0.0,0.79,2019-04-16 01:16:41
868,0.9,245.3,-1.3,0.0,0.0,0.79,2019-04-16 01:17:42
869,0.9,245.3,-1.3,0.0,0.0,0.79,2019-04-16 01:18:41
870,0.9,244.4,1.0,0.0,0.0,0.79,2019-04-16 01:19:42
871,0.9,244.7,1.0,0.0,0.0,0.79,2019-04-16 01:20:42
872,0.9,245.0,0.9,0.0,0.0,0.78,2019-04-16 01:21:42
873,0.9,245.2,0.9,0.0,0.0,0.78,2019-04-16 01:22:42
874,0.9,245.2,0.9,0.0,0.0,0.78,2019-04-16 01:23:42
875,0.8,245.2,0.8,0.0,0.0,0.78,2019-04-16 01:24:41
876,0.8,245.4,0.6,0.0,0.0,0.78,2019-04-16 01:25:41
877,0.8,245.1,0.8,0.0,0.0,0.78,2019-04-16 01:26:41
878,0.8,245.1,1.0,0.0,0.0,0.78,2019-04-16 01:27:41
879,0.8,245.3,0.8,0.0,0.0,0.78,2019-04-16 01:28:41
880,0.6,245.9,-1.5,0.0,0.0,0.79,2019-04-16 01:29:41
881,0.6,243.9,2.0,0.0,0.0,0.79,2019-04-16 01:30:42
882,0.6,243.7,0.8,0.0,0.0,0.79,2019-04-16 01:31:42
883,0.6,244.0,0.5,0.0,0.0,0.8,2019-04-16 01:32:42
884,0.6,243.9,0.8,0.0,0.0,0.79,2019-04-16 01:33:41
885,0.6,244.7,-1.2,0.0,0.0,0.8,2019-04-16 01:34:41
886,0.6,244.3,0.8,0.0,0.0,0.79,2019-04-16 01:35:42
887,0.6,244.7,0.7,0.0,0.0,0.79,2019-04-16 01:36:41
888,0.6,245.2,-1.0,0.0,0.0,0.79,2019-04-16 01:37:42
889,0.6,245.0,0.6,0.0,0.0,0.78,2019-04-16 01:38:41
890,0.6,245.0,1.0,0.0,0.0,0.78,2019-04-16 01:39:42
891,0.6,244.5,1.0,0.0,0.0,0.79,2019-04-16 01:40:42
892,0.6,243.4,2.2,0.0,0.0,0.78,2019-04-16 01:41:42
893,0.6,243.7,1.3,0.0,0.0,0.78,2019-04-16 01:42:42
894,0.6,244.4,-1.0,0.0,0.0,0.79,2019-04-16 01:43:42
895,0.6,244.4,-1.1,0.0,0.0,0.78,2019-04-16 01:44:42
896,0.6,244.3,0.6,0.0,0.0,0.78,2019-04-16 01:45:42
897,0.6,244.4,0.6,0.0,0.0,0.78,2019-04-16 01:46:41
898,0.6,244.7,0.7,0.0,0.0,0.78,2019-04-16 01:47:41
899,0.6,243.7,1.5,0.0,0.0,0.78,2019-04-16 01:48:42
900,0.6,243.5,1.1,0.0,0.0,0.78,2019-04-16 01:49:42
901,0.7,243.3,1.1,0.0,0.0,0.8,2019-04-16 01:50:41
902,0.7,244.0,-1.5,0.0,0.0,0.79,2019-04-16 01:51:42
903,0.8,243.8,0.6,0.0,0.0,0.79,2019-04-16 01:52:41
904,0.8,243.6,0.6,0.0,0.0,0.79,2019-04-16 01:53:41
905,0.8,243.7,1.0,0.0,0.0,0.78,2019-04-16 01:54:41
906,0.8,244.5,-1.1,0.0,0.0,0.79,2019-04-16 01:55:42
907,0.8,244.4,-1.4,0.0,0.0,0.79,2019-04-16 01:56:43
908,0.8,245.0,-1.3,0.0,0.0,0.78,2019-04-16 01:57:42
909,0.8,244.5,0.6,0.0,0.0,0.78,2019-04-16 01:58:41
910,0.8,244.4,0.6,0.0,0.0,0.78,2019-04-16 01:59:42
911,0.8,244.3,0.6,0.0,0.0,0.78,2019-04-16 02:00:41
912,0.9,244.5,-1.0,0.0,0.0,0.73,2019-04-16 02:01:41
913,0.8,244.6,-1.1,0.0,0.0,0.78,2019-04-16 02:02:42
914,0.8,244.6,-1.0,0.0,0.0,0.78,2019-04-16 02:03:42
915,0.8,244.7,0.8,0.0,0.0,0.78,2019-04-16 02:04:41
916,0.8,244.3,0.8,0.0,0.0,0.78,2019-04-16 02:05:42
917,0.8,244.2,1.4,0.0,0.0,0.78,2019-04-16 02:06:42
918,0.8,244.1,-1.0,0.0,0.0,0.78,2019-04-16 02:07:42
919,0.8,244.6,-1.3,0.0,0.0,0.78,2019-04-16 02:08:42
920,0.8,242.8,2.0,0.0,0.0,0.78,2019-04-16 02:09:41
921,0.6,243.8,0.8,0.0,0.0,0.77,2019-04-16 02:10:41
922,0.6,244.7,-1.6,0.0,0.0,0.78,2019-04-16 02:11:41
923,0.6,245.2,1.2,0.0,0.0,0.77,2019-04-16 02:12:42
924,0.6,244.8,0.8,0.0,0.0,0.77,2019-04-16 02:13:42
925,0.6,245.2,-1.1,0.0,0.0,0.77,2019-04-16 02:14:41
926,0.6,245.6,0.3,0.0,0.0,0.77,2019-04-16 02:15:41
927,0.6,244.7,1.1,0.0,0.0,0.77,2019-04-16 02:16:42
928,0.6,244.8,0.6,0.0,0.0,0.77,2019-04-16 02:17:41
929,0.6,245.2,0.6,0.0,0.0,0.77,2019-04-16 02:18:41
930,0.6,245.4,-1.2,0.0,0.0,0.77,2019-04-16 02:19:41
931,0.6,245.4,0.5,0.0,0.0,0.77,2019-04-16 02:20:42
932,0.6,245.2,-1.0,0.0,0.0,0.77,2019-04-16 02:21:42
933,0.6,244.6,1.1,0.0,0.0,0.77,2019-04-16 02:22:42
934,0.6,245.3,-1.3,0.0,0.0,0.76,2019-04-16 02:23:41
935,0.6,245.0,-1.0,0.0,0.0,0.77,2019-04-16 02:24:42
936,0.6,243.0,2.9,0.0,0.0,0.77,2019-04-16 02:25:42
937,0.6,242.5,1.1,0.0,0.0,0.76,2019-04-16 02:26:41
938,0.6,242.9,-1.0,0.0,0.0,0.76,2019-04-16 02:27:41
939,0.6,241.8,2.3,0.0,0.0,0.76,2019-04-16 02:28:42
940,0.6,241.8,0.3,0.0,0.0,0.76,2019-04-16 02:29:43
941,0.6,242.4,-1.3,0.0,0.0,0.77,2019-04-16 02:30:42
942,0.7,241.8,1.1,0.0,0.0,0.75,2019-04-16 02:31:42
943,0.7,241.5,1.0,0.0,0.0,0.79,2019-04-16 02:32:42
944,0.7,242.3,-1.3,0.0,0.0,0.78,2019-04-16 02:33:42
945,0.8,241.8,-1.1,0.0,0.0,0.78,2019-04-16 02:34:42
946,0.8,241.5,1.1,0.0,0.0,0.77,2019-04-16 02:35:41
947,0.8,241.3,1.3,0.0,0.0,0.77,2019-04-16 02:36:42
948,0.8,242.1,-1.5,0.0,0.0,0.77,2019-04-16 02:37:42
949,0.8,239.9,1.6,0.0,0.0,0.77,2019-04-16 02:39:42
950,0.8,240.2,1.0,0.0,0.0,0.77,2019-04-16 02:40:41
951,0.8,240.1,1.1,0.0,0.0,0.73,2019-04-16 02:41:42
952,0.8,239.4,1.2,0.0,0.0,0.77,2019-04-16 02:42:41
953,0.8,241.4,-2.1,0.0,0.0,0.77,2019-04-16 02:43:41
954,0.8,241.1,-1.4,0.0,0.0,0.77,2019-04-16 02:44:42
955,0.8,241.2,0.6,0.0,0.0,0.77,2019-04-16 02:45:42
956,0.8,243.4,-3.1,0.0,0.0,0.77,2019-04-16 02:46:42
957,0.8,242.6,0.8,0.0,0.0,0.77,2019-04-16 02:47:42
958,0.8,242.9,-1.1,0.0,0.0,0.77,2019-04-16 02:48:42
959,0.8,242.4,0.8,0.0,0.0,0.77,2019-04-16 02:49:42
960,0.8,242.5,-1.0,0.0,0.0,0.77,2019-04-16 02:50:42
961,0.8,242.4,1.2,0.0,0.0,0.77,2019-04-16 02:51:43
962,0.6,242.9,-1.0,0.0,0.0,0.76,2019-04-16 02:52:42
963,0.6,242.8,-1.1,0.0,0.0,0.76,2019-04-16 02:53:42
964,0.6,242.6,0.5,0.0,0.0,0.76,2019-04-16 02:54:41
965,0.6,242.6,-1.0,0.0,0.0,0.76,2019-04-16 02:55:42
966,0.6,243.0,0.5,0.0,0.0,0.76,2019-04-16 02:56:41
967,0.6,242.1,1.3,0.0,0.0,0.76,2019-04-16 02:57:42
968,0.6,242.4,-1.4,0.0,0.0,0.76,2019-04-16 02:58:42
969,0.6,241.6,1.1,0.0,0.0,0.76,2019-04-16 02:59:42
970,0.6,241.8,0.8,0.0,0.0,0.76,2019-04-16 03:00:42
971,0.7,242.8,-1.8,0.0,0.0,0.66,2019-04-16 03:01:41
972,0.6,242.4,0.6,0.0,0.0,0.76,2019-04-16 03:02:41
973,0.6,242.2,1.2,0.0,0.0,0.76,2019-04-16 03:03:42
974,0.6,241.6,1.6,0.0,0.0,0.76,2019-04-16 03:04:42
975,0.6,241.5,1.5,0.0,0.0,0.76,2019-04-16 03:05:42
976,0.6,241.3,-1.1,0.0,0.0,0.76,2019-04-16 03:06:42
977,0.6,241.5,-1.0,0.0,0.0,0.75,2019-04-16 03:07:42
978,0.6,240.3,1.6,0.0,0.0,0.76,2019-04-16 03:08:41
979,0.6,240.3,1.5,0.0,0.0,0.76,2019-04-16 03:09:42
980,0.6,241.3,-1.3,0.0,0.0,0.76,2019-04-16 03:10:42
981,0.6,241.1,0.8,0.0,0.0,0.76,2019-04-16 03:11:42
982,0.6,240.3,1.6,0.0,0.0,0.77,2019-04-16 03:12:42
983,0.7,241.2,-1.2,0.0,0.0,0.78,2019-04-16 03:13:41
984,0.7,240.0,1.9,0.0,0.0,0.78,2019-04-16 03:14:42
985,0.7,242.6,-3.1,0.0,0.0,0.78,2019-04-16 03:15:42
986,0.8,242.5,0.3,0.0,0.0,0.77,2019-04-16 03:16:42
987,0.8,242.0,0.8,0.0,0.0,0.77,2019-04-16 03:17:42
988,0.8,242.3,0.6,0.0,0.0,0.77,2019-04-16 03:18:42
989,0.8,242.8,2.0,0.0,0.0,0.77,2019-04-16 03:19:40
990,0.8,242.2,1.5,0.0,0.0,0.77,2019-04-16 03:20:42
991,0.8,242.2,1.7,0.0,0.0,0.77,2019-04-16 03:21:41
992,0.8,242.7,0.4,0.0,0.0,0.75,2019-04-16 03:22:42
993,0.8,242.3,1.0,0.0,0.0,0.75,2019-04-16 03:23:42
994,0.8,242.0,1.1,0.0,0.0,0.75,2019-04-16 03:24:42
995,0.8,242.3,1.1,0.0,0.0,0.75,2019-04-16 03:25:42
996,0.8,242.2,0.8,0.0,0.0,0.75,2019-04-16 03:26:42
997,0.8,241.8,0.8,0.0,0.0,0.75,2019-04-16 03:27:42
998,0.8,241.6,0.8,0.0,0.0,0.75,2019-04-16 03:28:41
999,0.8,241.2,1.5,0.0,0.0,0.75,2019-04-16 03:29:42
1000,0.8,243.1,-1.6,0.0,0.0,0.75,2019-04-16 03:30:43
1001,0.8,242.7,0.8,0.0,0.0,0.75,2019-04-16 03:31:42
1002,0.8,242.4,0.6,0.0,0.0,0.75,2019-04-16 03:32:42
1003,0.6,241.7,1.4,0.0,0.0,0.76,2019-04-16 03:33:42
1004,0.6,241.5,0.9,0.0,0.0,0.75,2019-04-16 03:34:42
1005,0.6,241.8,-1.3,0.0,0.0,0.75,2019-04-16 03:35:41
1006,0.6,242.1,-1.6,0.0,0.0,0.76,2019-04-16 03:36:42
1007,0.6,242.3,-1.0,0.0,0.0,0.75,2019-04-16 03:37:42
1008,0.6,242.4,-1.0,0.0,0.0,0.75,2019-04-16 03:38:41
1009,0.6,242.8,-1.0,0.0,0.0,0.75,2019-04-16 03:39:42
1010,0.6,242.7,1.0,0.0,0.0,0.74,2019-04-16 03:40:42
1011,0.6,242.7,0.8,0.0,0.0,0.74,2019-04-16 03:41:42
1012,0.9,242.8,0.6,0.0,0.0,0.13,2019-04-16 03:42:41
1013,0.9,243.1,0.3,0.0,0.0,0.13,2019-04-16 03:43:42
1014,0.9,243.6,-1.6,0.0,0.0,0.13,2019-04-16 03:44:41
1015,0.9,242.5,1.1,0.0,0.0,0.13,2019-04-16 03:45:42
1016,0.9,243.2,-1.1,0.0,0.0,0.13,2019-04-16 03:46:42
1017,0.9,241.9,1.5,0.0,0.0,0.13,2019-04-16 03:47:43
1018,0.9,242.2,0.5,0.0,0.0,0.13,2019-04-16 03:48:41
1019,0.9,242.1,0.5,0.0,0.0,0.13,2019-04-16 03:49:42
1020,0.9,242.2,0.5,0.0,0.0,0.13,2019-04-16 03:50:41
1021,0.9,241.9,1.0,0.0,0.0,0.13,2019-04-16 03:51:42
1022,0.9,241.9,0.7,0.0,0.0,0.13,2019-04-16 03:52:42
1023,0.9,243.0,-1.3,0.0,0.0,0.14,2019-04-16 03:53:42
1024,1.0,242.3,1.3,0.0,0.0,0.19,2019-04-16 03:54:42
1025,1.0,242.6,0.3,0.0,0.0,0.21,2019-04-16 03:55:42
1026,1.0,242.5,-1.0,0.0,0.0,0.23,2019-04-16 03:56:43
1027,1.0,242.1,-1.0,0.0,0.0,0.25,2019-04-16 03:57:42
1028,1.0,241.9,1.2,0.0,0.0,0.26,2019-04-16 03:58:43
1029,1.0,243.2,-1.6,0.0,0.0,0.26,2019-04-16 03:59:42
1030,1.0,242.4,1.0,0.0,0.0,0.26,2019-04-16 04:00:41
1031,1.0,242.2,1.0,0.0,0.0,0.26,2019-04-16 04:01:43
1032,1.0,242.6,0.5,0.0,0.0,0.26,2019-04-16 04:02:42
1033,1.1,243.0,-1.1,0.0,0.0,0.27,2019-04-16 04:03:43
1034,1.1,242.4,1.0,0.0,0.0,0.27,2019-04-16 04:04:42
1035,1.1,242.7,0.8,0.0,0.0,0.27,2019-04-16 04:05:42
1036,1.1,242.9,0.5,0.0,0.0,0.27,2019-04-16 04:06:41
1037,1.1,242.6,0.5,0.0,0.0,0.27,2019-04-16 04:07:42
1038,1.1,243.0,-1.1,0.0,0.0,0.26,2019-04-16 04:08:42
1039,1.1,242.6,0.5,0.0,0.0,0.27,2019-04-16 04:09:42
1040,1.0,242.3,1.0,0.0,0.0,0.27,2019-04-16 04:10:45
1041,1.0,241.8,1.5,0.0,0.0,0.26,2019-04-16 04:11:42
1042,1.0,241.9,1.1,0.0,0.0,0.26,2019-04-16 04:12:45
1043,0.9,241.9,-1.1,0.0,0.0,0.14,2019-04-16 04:13:42
1044,0.9,241.3,1.1,0.0,0.0,0.13,2019-04-16 04:14:42
1045,0.9,242.3,1.1,0.0,0.0,0.13,2019-04-16 04:15:43
1046,0.9,242.1,1.3,0.0,0.0,0.13,2019-04-16 04:16:42
1047,0.9,242.1,0.8,0.0,0.0,0.13,2019-04-16 04:17:42
1048,0.9,242.3,-1.0,0.0,0.0,0.13,2019-04-16 04:18:42
1049,0.9,242.6,-1.0,0.0,0.0,0.13,2019-04-16 04:19:41
1050,0.9,243.0,0.5,0.0,0.0,0.13,2019-04-16 04:20:42
1051,0.9,242.8,0.6,0.0,0.0,0.13,2019-04-16 04:21:43
1052,0.9,242.7,0.8,0.0,0.0,0.13,2019-04-16 04:22:42
1053,0.9,242.4,1.0,0.0,0.0,0.13,2019-04-16 04:23:42
1054,0.9,241.7,1.3,0.0,0.0,0.13,2019-04-16 04:24:42
1055,0.9,241.6,1.0,0.0,0.0,0.13,2019-04-16 04:25:42
1056,0.9,241.2,1.8,0.0,0.0,0.13,2019-04-16 04:26:41
1057,0.9,241.4,-1.0,0.0,0.0,0.13,2019-04-16 04:27:41
1058,0.9,240.6,1.3,0.0,0.0,0.13,2019-04-16 04:28:42
1059,0.9,240.9,0.8,0.0,0.0,0.13,2019-04-16 04:29:42
1060,0.9,241.3,-1.0,0.0,0.0,0.13,2019-04-16 04:30:41
1061,0.9,242.1,-1.1,0.0,0.0,0.13,2019-04-16 04:31:42
1062,0.9,242.2,-1.2,0.0,0.0,0.13,2019-04-16 04:32:41
1063,0.9,242.5,-1.0,0.0,0.0,0.13,2019-04-16 04:33:42
1064,0.9,242.8,-1.3,0.0,0.0,0.14,2019-04-16 04:34:42
1065,1.0,241.5,1.5,0.0,0.0,0.21,2019-04-16 04:35:43
1066,1.0,241.8,0.8,0.0,0.0,0.22,2019-04-16 04:36:42
1067,1.0,241.5,1.0,0.0,0.0,0.24,2019-04-16 04:37:42
1068,1.0,241.6,-1.4,0.0,0.0,0.26,2019-04-16 04:39:41
1069,1.0,241.6,0.8,0.0,0.0,0.26,2019-04-16 04:40:41
1070,1.0,241.4,1.2,0.0,0.0,0.26,2019-04-16 04:41:42
1071,1.0,242.3,-1.1,0.0,0.0,0.26,2019-04-16 04:42:42
1072,1.0,242.4,-2.2,0.0,0.0,0.27,2019-04-16 04:43:41
1073,1.0,241.8,1.0,0.0,0.0,0.27,2019-04-16 04:44:41
1074,1.0,241.5,1.1,0.0,0.0,0.27,2019-04-16 04:45:42
1075,1.0,242.0,-1.0,0.0,0.0,0.27,2019-04-16 04:46:42
1076,1.0,240.7,1.6,0.0,0.0,0.27,2019-04-16 04:47:42
1077,1.0,241.3,-1.0,0.0,0.0,0.27,2019-04-16 04:48:41
1078,1.0,240.2,1.5,0.0,0.0,0.27,2019-04-16 04:49:40
1079,1.0,241.2,-1.5,0.0,0.0,0.27,2019-04-16 04:50:42
1080,1.0,241.3,-1.1,0.0,0.0,0.27,2019-04-16 04:51:42
1081,1.0,241.1,1.1,0.0,0.0,0.27,2019-04-16 04:52:42
1082,1.0,241.4,0.5,0.0,0.0,0.27,2019-04-16 04:53:42
1083,0.9,241.2,0.7,0.0,0.0,0.14,2019-04-16 04:54:41
1084,0.9,241.0,1.0,0.0,0.0,0.13,2019-04-16 04:55:41
1085,0.9,240.9,1.2,0.0,0.0,0.13,2019-04-16 04:56:41
1086,0.9,241.6,-1.1,0.0,0.0,0.13,2019-04-16 04:57:42
1087,0.9,240.5,1.5,0.0,0.0,0.13,2019-04-16 04:58:42
1088,0.9,240.1,1.3,0.0,0.0,0.13,2019-04-16 04:59:42
1089,0.9,240.7,0.8,0.0,0.0,0.13,2019-04-16 05:00:42
1090,0.9,240.5,0.8,0.0,0.0,0.13,2019-04-16 05:01:42
1091,0.9,240.3,1.1,0.0,0.0,0.13,2019-04-16 05:02:41
1092,0.9,240.6,-1.0,0.0,0.0,0.13,2019-04-16 05:03:42
1093,0.9,240.0,-1.3,0.0,0.0,0.13,2019-04-16 05:04:41
1094,0.9,241.6,-2.8,0.0,0.0,0.13,2019-04-16 05:05:41
1095,0.9,242.6,-1.0,0.0,0.0,0.13,2019-04-16 05:06:42
1096,0.9,242.3,1.1,0.0,0.0,0.13,2019-04-16 05:07:41
1097,0.9,242.9,1.0,0.0,0.0,0.13,2019-04-16 05:08:42
1098,0.9,243.5,-1.3,0.0,0.0,0.13,2019-04-16 05:09:42
1099,0.9,242.7,-1.1,0.0,0.0,0.13,2019-04-16 05:10:42
1100,0.9,242.2,0.9,0.0,0.0,0.13,2019-04-16 05:11:41
1101,0.9,242.2,0.5,0.0,0.0,0.13,2019-04-16 05:12:41
1102,0.9,243.7,-2.0,0.0,0.0,0.13,2019-04-16 05:13:41
1103,0.9,242.4,1.0,0.0,0.0,0.13,2019-04-16 05:14:42
1104,0.9,242.7,0.5,0.0,0.0,0.14,2019-04-16 05:15:42
1105,1.0,242.1,-1.1,0.0,0.0,0.2,2019-04-16 05:16:42
1106,1.0,241.6,1.0,0.0,0.0,0.22,2019-04-16 05:17:42
1107,1.0,242.2,1.4,0.0,0.0,0.23,2019-04-16 05:18:42
1108,1.0,243.0,1.3,0.0,0.0,0.25,2019-04-16 05:19:40
1109,1.0,242.5,1.3,0.0,0.0,0.26,2019-04-16 05:20:42
1110,1.0,242.5,-1.1,0.0,0.0,0.26,2019-04-16 05:21:42
1111,1.0,242.4,1.0,0.0,0.0,0.26,2019-04-16 05:22:40
1112,1.1,243.1,-1.6,0.0,0.0,0.26,2019-04-16 05:23:42
1113,1.1,243.0,-1.5,0.0,0.0,0.26,2019-04-16 05:24:42
1114,1.1,242.4,1.0,0.0,0.0,0.26,2019-04-16 05:25:42
1115,1.1,243.2,-1.0,0.0,0.0,0.26,2019-04-16 05:26:41
1116,1.1,243.2,-1.0,0.0,0.0,0.26,2019-04-16 05:27:42
1117,1.1,242.8,0.8,0.0,0.0,0.26,2019-04-16 05:28:42
1118,1.1,242.6,1.5,0.0,0.0,0.26,2019-04-16 05:29:43
1119,1.1,243.1,-1.5,0.0,0.0,0.26,2019-04-16 05:30:41
1120,1.1,242.3,1.0,0.0,0.0,0.25,2019-04-16 05:31:42
1121,1.0,241.6,1.5,0.0,0.0,0.26,2019-04-16 05:32:43
1122,1.0,241.9,0.6,0.0,0.0,0.26,2019-04-16 05:33:42
1123,1.0,242.4,0.7,0.0,0.0,0.26,2019-04-16 05:34:42
1124,0.9,243.1,-1.3,0.0,0.0,0.13,2019-04-16 05:35:42
1125,0.9,241.3,2.1,0.0,0.0,0.13,2019-04-16 05:36:42
1126,0.9,242.1,0.8,0.0,0.0,0.13,2019-04-16 05:37:42
1127,0.9,242.6,-1.0,0.0,0.0,0.13,2019-04-16 05:38:42
1128,0.9,242.7,0.6,0.0,0.0,0.13,2019-04-16 05:39:42
1129,0.9,243.4,-1.5,0.0,0.0,0.13,2019-04-16 05:40:42
1130,0.9,242.6,1.0,0.0,0.0,0.13,2019-04-16 05:41:42
1131,0.9,243.1,-1.3,0.0,0.0,0.13,2019-04-16 05:42:42
1132,0.9,243.1,0.3,0.0,0.0,0.13,2019-04-16 05:43:41
1133,0.9,242.9,0.5,0.0,0.0,0.13,2019-04-16 05:44:43
1134,0.9,242.4,0.8,0.0,0.0,0.13,2019-04-16 05:45:42
1135,0.9,242.0,0.6,0.0,0.0,0.13,2019-04-16 05:46:42
1136,0.9,241.8,0.8,0.0,0.0,0.13,2019-04-16 05:47:41
1137,0.9,242.3,-1.0,0.0,0.0,0.13,2019-04-16 05:48:42
1138,0.9,242.5,-1.5,0.0,0.0,0.13,2019-04-16 05:49:41
1139,0.9,242.1,1.0,0.0,0.0,0.13,2019-04-16 05:50:42
1140,0.9,242.3,-1.1,0.0,0.0,0.13,2019-04-16 05:51:42
1141,0.9,241.7,1.3,0.0,0.0,0.13,2019-04-16 05:52:42
1142,0.9,241.9,1.0,0.0,0.0,0.13,2019-04-16 05:53:42
1143,0.9,242.1,1.0,0.0,0.0,0.13,2019-04-16 05:54:42
1144,0.9,241.5,1.1,0.0,0.0,0.13,2019-04-16 05:55:41
1145,0.9,241.3,0.6,0.0,0.0,0.14,2019-04-16 05:56:43
1146,1.0,241.3,1.0,0.0,0.0,0.2,2019-04-16 05:57:43
1147,1.0,240.4,1.3,0.0,0.0,0.22,2019-04-16 05:58:42
1148,1.0,242.8,-2.6,0.0,0.0,0.23,2019-04-16 05:59:41
1149,1.0,242.4,0.6,0.0,0.0,0.25,2019-04-16 06:00:42
1150,1.0,242.7,0.5,0.0,0.0,0.25,2019-04-16 06:01:42
1151,1.0,242.5,0.5,0.0,0.0,0.26,2019-04-16 06:02:42
1152,1.0,241.4,1.6,0.0,0.0,0.26,2019-04-16 06:03:42
1153,1.0,241.8,-1.3,0.0,0.0,0.26,2019-04-16 06:04:42
1154,1.0,241.4,1.3,0.0,0.0,0.26,2019-04-16 06:05:41
1155,1.0,242.4,-1.6,0.0,0.0,0.26,2019-04-16 06:06:41
1156,1.0,242.4,-1.0,0.0,0.0,0.26,2019-04-16 06:07:42
1157,1.0,241.8,1.0,0.0,0.0,0.26,2019-04-16 06:08:42
1158,1.0,242.1,-1.4,0.0,0.0,0.26,2019-04-16 06:09:41
1159,1.0,242.1,-1.0,0.0,0.0,0.26,2019-04-16 06:10:41
1160,1.0,241.5,1.1,0.0,0.0,0.26,2019-04-16 06:11:41
1161,1.0,241.2,-2.5,0.0,0.0,0.26,2019-04-16 06:12:42
1162,1.0,240.9,-1.6,0.0,0.0,0.26,2019-04-16 06:13:42
1163,1.0,239.6,2.1,0.0,0.0,0.26,2019-04-16 06:14:42
1164,1.0,241.9,-3.0,0.0,0.0,0.26,2019-04-16 06:15:42
1165,1.0,242.4,-2.0,0.0,0.0,0.26,2019-04-16 06:16:42
1166,0.9,242.3,0.8,0.0,0.0,0.13,2019-04-16 06:17:41
1167,0.9,242.1,0.8,0.0,0.0,0.13,2019-04-16 06:18:41
1168,0.9,242.4,-1.9,0.0,0.0,0.13,2019-04-16 06:19:41
1169,0.9,242.3,-1.6,0.0,0.0,0.13,2019-04-16 06:20:42
1170,0.9,242.2,-1.0,0.0,0.0,0.13,2019-04-16 06:21:41
1171,0.9,242.7,1.4,0.0,0.0,0.13,2019-04-16 06:22:42
1172,1.2,242.5,-1.1,0.0,0.0,0.09,2019-04-16 06:23:41
1173,1.3,242.9,1.0,0.0,0.0,0.09,2019-04-16 06:24:41
1174,1.3,243.3,-1.5,0.0,0.0,0.07,2019-04-16 06:25:41
1175,1.3,243.6,-1.3,0.0,0.0,0.06,2019-04-16 06:26:42
1176,1.3,242.3,1.8,0.0,0.0,0.04,2019-04-16 06:27:42
1177,1.3,242.4,1.0,0.0,0.0,0.03,2019-04-16 06:28:41
